appId,type,title,installs,minInstalls,maxInstalls,androidVersion,androidMaxVersion,developerEmail,privacyPolicy,available,genreId,categories,contentRating,adSupported,updated,url
""com.codeway.AIFriend","HEALTH_AND_FITNESS","Genesia - AI Friend & Partner","1,000,000+","1000000","1360037","7.0","VARY","genesia_ai@codeway.co","https://storage.googleapis.com/codeway.co/genesia/privacy-en.html","true","HEALTH_AND_FITNESS","[object Object]","Mature 17+","false","1718970815000","https://play.google.com/store/apps/details?id=com.codeway.AIFriend&hl=en&gl=us"
""itech.wearables","HEALTH_AND_FITNESS","iTech Wearables","500,000+","500000","788001","9","VARY","customerservice@itechwearables.com","https://www.itechwearables.com/mobile-app-policy","true","HEALTH_AND_FITNESS","[object Object]","Everyone","false","1720193625000","https://play.google.com/store/apps/details?id=itech.wearables&hl=en&gl=us"
""relax.sleep.relaxation.sleepingsounds","HEALTH_AND_FITNESS","Sleep Sounds - relaxing sounds","5,000,000+","5000000","7957725","5.0","VARY","spiritcraftsman@gmail.com","http://htmlpreview.github.io/?https://github.com/CraftsmanSpirit/docs/blob/master/Privacy%20Policy.md","true","HEALTH_AND_FITNESS","[object Object]","Everyone","true","1724835605000","https://play.google.com/store/apps/details?id=relax.sleep.relaxation.sleepingsounds&hl=en&gl=us"
""com.welltory.client.android","HEALTH_AND_FITNESS","Welltory: Heart Rate Monitor","1,000,000+","1000000","4144582","VARY","VARY","support@welltory.com","https://welltory.com/privacy/","true","HEALTH_AND_FITNESS","[object Object]","Teen","false","1723638193000","https://play.google.com/store/apps/details?id=com.welltory.client.android&hl=en&gl=us"
""com.sleepmonitor.aio","HEALTH_AND_FITNESS","Sleep Monitor: Sleep Tracker","10,000,000+","10000000","12634911","7.1","VARY","SleepMonitor.dev@gmail.com","http://sleepmonitor.emobistudio.com/h5/privacy.html","true","HEALTH_AND_FITNESS","[object Object]","Everyone","true","1725595889000","https://play.google.com/store/apps/details?id=com.sleepmonitor.aio&hl=en&gl=us"
""increaseheightworkout.heightincreaseexercise.tallerexercise","HEALTH_AND_FITNESS","Height Increase Workout","50,000,000+","50000000","78426007","4.4","VARY","support@leap.app","https://leap.app/privacypolicy.html?pkg=increaseheightworkout.heightincreaseexercise.tallerexercise","true","HEALTH_AND_FITNESS","[object Object]","Everyone","true","1718872148000","https://play.google.com/store/apps/details?id=increaseheightworkout.heightincreaseexercise.tallerexercise&hl=en&gl=us"
""net.sumitk.quotesmeditation","HEALTH_AND_FITNESS","Motivational Quotes - Daily","5,000,000+","5000000","9138821","6.0","VARY","pec.sumit@gmail.com","https://naina.xyz/privacy-policy","true","HEALTH_AND_FITNESS","[object Object]","Teen","true","1725791793000","https://play.google.com/store/apps/details?id=net.sumitk.quotesmeditation&hl=en&gl=us"
""com.dexcom.clarity.mobile","HEALTH_AND_FITNESS","Dexcom Clarity","1,000,000+","1000000","1108469","9","VARY","appsupport@dexcom.com","http://www.dexcom.com/links/clarity/privacy_policy","true","HEALTH_AND_FITNESS","[object Object]","Everyone","false","1721859152000","https://play.google.com/store/apps/details?id=com.dexcom.clarity.mobile&hl=en&gl=us"
""bloodsugar.diabetes.pressuretraker","HEALTH_AND_FITNESS","Blood Sugar & Pressure Tracker","1,000,000+","1000000","4186457","8.0","VARY","support@technify.vn","https://sites.google.com/view/technify-blood-sugar-policy","true","HEALTH_AND_FITNESS","[object Object]","Everyone","true","1725527883000","https://play.google.com/store/apps/details?id=bloodsugar.diabetes.pressuretraker&hl=en&gl=us"
""loseweightapp.loseweightappforwomen.womenworkoutathome","HEALTH_AND_FITNESS","Lose Weight App for Women","100,000,000+","100000000","113562849","6.0","VARY","support@leap.app","https://leap.app/privacypolicy.html?pkg=loseweightapp.loseweightappforwomen.womenworkoutathome","true","HEALTH_AND_FITNESS","[object Object]","Everyone","true","1721206389000","https://play.google.com/store/apps/details?id=loseweightapp.loseweightappforwomen.womenworkoutathome&hl=en&gl=us"
""com.women.fitness.body.inspire.herworkout","HEALTH_AND_FITNESS","Her Workout- Shape Body","100,000+","100000","119352","5.0","VARY","160018vmhybl8@gmail.com","https://sites.google.com/view/160018vmhybl8","true","HEALTH_AND_FITNESS","[object Object]","Everyone","true","1725610432000","https://play.google.com/store/apps/details?id=com.women.fitness.body.inspire.herworkout&hl=en&gl=us"
""org.kp.m","HEALTH_AND_FITNESS","Kaiser Permanente","1,000,000+","1000000","4005197","9","VARY","kpmobile@kp.org","https://healthy.kaiserpermanente.org/privacy.html","true","HEALTH_AND_FITNESS","[object Object]","Everyone","false","1724090678000","https://play.google.com/store/apps/details?id=org.kp.m&hl=en&gl=us"
""steptracker.healthandfitness.walkingtracker.pedometer","HEALTH_AND_FITNESS","Step Tracker - Pedometer","10,000,000+","10000000","46238747","5.1","VARY","support@leap.app","https://leap.app/privacypolicy.html?pkg=steptracker.healthandfitness.walkingtracker.pedometer","true","HEALTH_AND_FITNESS","[object Object]","Everyone","true","1721132607000","https://play.google.com/store/apps/details?id=steptracker.healthandfitness.walkingtracker.pedometer&hl=en&gl=us"
""com.risesci.nyx","HEALTH_AND_FITNESS","RISE: Sleep Tracker","500,000+","500000","537461","8.0","VARY","contact@risescience.com","https://www.risescience.com/terms-and-conditions-of-service-and-privacy-policy","true","HEALTH_AND_FITNESS","[object Object]","Everyone","false","1724678101000","https://play.google.com/store/apps/details?id=com.risesci.nyx&hl=en&gl=us"
""com.dreams.sweetdream","HEALTH_AND_FITNESS","Sweet Dream - Sleep Sounds","1,000,000+","1000000","2181629","7.0","VARY","woodglennie@gmail.com","https://sites.google.com/view/sweet-dream--sleep-sounds","true","HEALTH_AND_FITNESS","[object Object]","Everyone","false","1710220564000","https://play.google.com/store/apps/details?id=com.dreams.sweetdream&hl=en&gl=us"
""com.sec.android.app.shealth","HEALTH_AND_FITNESS","Samsung Health","1,000,000,000+","1000000000","1967049347","VARY","VARY","noreply.sec@samsung.com","https://www.samsunghealth.com/privacy/","true","HEALTH_AND_FITNESS","[object Object]","Everyone","false","1724833808000","https://play.google.com/store/apps/details?id=com.sec.android.app.shealth&hl=en&gl=us"
""co.thefab.tm","HEALTH_AND_FITNESS","Clarify: ADHD Organizer & help","100,000+","100000","378646","8.0","VARY","hello@thefabulous.co","https://www.thefabulous.co/terms.html","true","HEALTH_AND_FITNESS","[object Object]","Everyone","false","1724977315000","https://play.google.com/store/apps/details?id=co.thefab.tm&hl=en&gl=us"
""com.fitnessapps.yogakidsworkouts","HEALTH_AND_FITNESS","Yoga for Kids & Family fitness","10,000,000+","10000000","14234506","5.0","VARY","support@gunjanappstudios.com","https://gunjanappstudios.com/privacy-policy","true","HEALTH_AND_FITNESS","[object Object]","Everyone","true","1725016942000","https://play.google.com/store/apps/details?id=com.fitnessapps.yogakidsworkouts&hl=en&gl=us"
""com.nb.benefitspro","HEALTH_AND_FITNESS","Benefits Pro","100,000+","100000","260107","8.0","VARY","appsupport@nationsbenefits.com","https://nationsbenefits.com/privacy","true","HEALTH_AND_FITNESS","[object Object]","Everyone","false","1722851972000","https://play.google.com/store/apps/details?id=com.nb.benefitspro&hl=en&gl=us"
""com.selectcomfort.SleepIQ","HEALTH_AND_FITNESS","Sleep Number","1,000,000+","1000000","1512659","9","VARY","SIQCommunications@Sleepnumber.com","http://sleepnumber.com/customer-service/privacy-policy","true","HEALTH_AND_FITNESS","[object Object]","Everyone","false","1719688414000","https://play.google.com/store/apps/details?id=com.selectcomfort.SleepIQ&hl=en&gl=us"
""menloseweight.loseweightappformen.weightlossformen","HEALTH_AND_FITNESS","Lose Weight App for Men","100,000,000+","100000000","109062283","6.0","VARY","support@leap.app","https://leap.app/privacypolicy.html?pkg=menloseweight.loseweightappformen.weightlossformen","true","HEALTH_AND_FITNESS","[object Object]","Everyone","true","1725891914000","https://play.google.com/store/apps/details?id=menloseweight.loseweightappformen.weightlossformen&hl=en&gl=us"
""com.vshred","HEALTH_AND_FITNESS","V Shred: Diet & Fitness","1,000,000+","1000000","2614185","8.0","VARY","support@vshred.com","https://vshred.com/privacy-policy","true","HEALTH_AND_FITNESS","[object Object]","Everyone","false","1725554068000","https://play.google.com/store/apps/details?id=com.vshred&hl=en&gl=us"
""com.runbuddy.prod","HEALTH_AND_FITNESS","Runna: Running Plans & Coach","100,000+","100000","469893","10","VARY","hello@runna.com","https://www.runna.com/privacy-policy","true","HEALTH_AND_FITNESS","[object Object]","Everyone","false","1725366284000","https://play.google.com/store/apps/details?id=com.runbuddy.prod&hl=en&gl=us"
""me.rtrt.app.irma","HEALTH_AND_FITNESS","IRONMAN Tracker","1,000,000+","1000000","1196092","5.1","VARY","support@dilltree.com","https://rtrt.me/legal/privacy","true","HEALTH_AND_FITNESS","[object Object]","Everyone","true","1715895796000","https://play.google.com/store/apps/details?id=me.rtrt.app.irma&hl=en&gl=us"
""com.hingehealth.phoenix","HEALTH_AND_FITNESS","Hinge Health","100,000+","100000","345607","9","VARY","hello@hingehealth.com","https://www.hingehealth.com/about/privacy/","true","HEALTH_AND_FITNESS","[object Object]","Everyone","false","1724777904000","https://play.google.com/store/apps/details?id=com.hingehealth.phoenix&hl=en&gl=us"
""com.lifestyle.relief.anxiety.stress","HEALTH_AND_FITNESS","Stress Relief: Anxiety Relief","1,000,000+","1000000","1222847","5.0","VARY","phamnguyetnt89@gmail.com","https://sites.google.com/view/miastudiopolicy","true","HEALTH_AND_FITNESS","[object Object]","Everyone","true","1724238197000","https://play.google.com/store/apps/details?id=com.lifestyle.relief.anxiety.stress&hl=en&gl=us"
""com.water.tracker.remind","HEALTH_AND_FITNESS","My Water Tracker & Reminder","50,000+","50000","53766","9","VARY","general@aicaloriecounter.com","https://medium.com/@general_85830/my-watyer-tracker-privacy-policy-a97855dfb5fe","true","HEALTH_AND_FITNESS","[object Object]","Everyone","true","1725246465000","https://play.google.com/store/apps/details?id=com.water.tracker.remind&hl=en&gl=us"
""com.achievemint.android","HEALTH_AND_FITNESS","Evidation - Rewards for Health","1,000,000+","1000000","1387720","6.0","VARY","help@evidation.com","https://evidation.com/members-privacy","true","HEALTH_AND_FITNESS","[object Object]","Everyone","false","1722025299000","https://play.google.com/store/apps/details?id=com.achievemint.android&hl=en&gl=us"
""com.anytimefitness.userapp","HEALTH_AND_FITNESS","AF App","100,000+","100000","326365","9","VARY","help@sebrands.com","https://www.anytimefitness.com/privacy/","true","HEALTH_AND_FITNESS","[object Object]","Everyone","false","1725371322000","https://play.google.com/store/apps/details?id=com.anytimefitness.userapp&hl=en&gl=us"
""com.hiit.home.workout.jian034lite","HEALTH_AND_FITNESS","HIIT Home Workout Lite","500,000+","500000","614864","5.0","VARY","herworkout2020@gmail.com","https://docs.google.com/document/d/1fKhWWANeKl91ezEGE2E47Q41f1IaXWrtco8Hs-fG-ts/edit?usp=sharing","true","HEALTH_AND_FITNESS","[object Object]","Everyone","true","1715345697000","https://play.google.com/store/apps/details?id=com.hiit.home.workout.jian034lite&hl=en&gl=us"
""com.speakmobilewhitelabel.release","HEALTH_AND_FITNESS","OTC Health Solutions","50,000+","50000","96018","7.0","VARY","customercare@cvs.com","http://m.cvs.com/mt/www.cvs.com/help/privacy_policy.jsp","true","HEALTH_AND_FITNESS","[object Object]","Everyone","false","1724874971000","https://play.google.com/store/apps/details?id=com.speakmobilewhitelabel.release&hl=en&gl=us"
""com.tomsmucenieks.asimplevibrator","HEALTH_AND_FITNESS","Vibrator: Strong Vibration App","500,000+","500000","840752","6.0","VARY","support@xtactic.net","https://xtactic.net/vibrator/privacy_policy.html","true","HEALTH_AND_FITNESS","[object Object]","Everyone","true","1715346315000","https://play.google.com/store/apps/details?id=com.tomsmucenieks.asimplevibrator&hl=en&gl=us"
""com.centene.dxe.ambetter","HEALTH_AND_FITNESS","Ambetter Health","50,000+","50000","79523","6.0","VARY","krishna.rudraiah@centene.com","https://www.ambetterhealth.com/privacy-policy.html","true","HEALTH_AND_FITNESS","[object Object]","Everyone","false","1722968792000","https://play.google.com/store/apps/details?id=com.centene.dxe.ambetter&hl=en&gl=us"
""com.mindbodyonline.connect","HEALTH_AND_FITNESS","Mindbody: Fitness, Salon & Spa","5,000,000+","5000000","5728030","6.0","VARY","support@mindbodyonline.com","https://www.mindbodyonline.com/privacy-policy","true","HEALTH_AND_FITNESS","[object Object]","Everyone","false","1725296859000","https://play.google.com/store/apps/details?id=com.mindbodyonline.connect&hl=en&gl=us"
""com.peptalk.app","HEALTH_AND_FITNESS","PepTalk: Daily Motivation App","100,000+","100000","274565","5.0","VARY","info@peptalkapp.com","https://peptalkapp.com/privacypolicy","true","HEALTH_AND_FITNESS","[object Object]","Everyone","false","1724188048000","https://play.google.com/store/apps/details?id=com.peptalk.app&hl=en&gl=us"
""com.omronhealthcare.omronconnect","HEALTH_AND_FITNESS","OMRON connect","1,000,000+","1000000","2017382","9","VARY","support@omronhealthcare.com","https://s3.eu-west-1.amazonaws.com/ocm-static-prd-eu/policy/pages/policies.html","true","HEALTH_AND_FITNESS","[object Object]","Everyone","false","1725370891000","https://play.google.com/store/apps/details?id=com.omronhealthcare.omronconnect&hl=en&gl=us"
""com.spotlightsix.zentimerlite2","HEALTH_AND_FITNESS","Insight Timer - Meditation App","5,000,000+","5000000","9529448","6.0","VARY","help@insighttimer.com","https://insighttimer.com/privacypolicy","true","HEALTH_AND_FITNESS","[object Object]","Everyone","false","1725539557000","https://play.google.com/store/apps/details?id=com.spotlightsix.zentimerlite2&hl=en&gl=us"
""com.weightwatchers.mobile","HEALTH_AND_FITNESS","WeightWatchers Program","10,000,000+","10000000","16353684","8.0","VARY","mobile@ww.com","https://www.weightwatchers.com/us/privacy/policy","true","HEALTH_AND_FITNESS","[object Object]","Everyone","false","1724777674000","https://play.google.com/store/apps/details?id=com.weightwatchers.mobile&hl=en&gl=us"
""com.sbs.diet","HEALTH_AND_FITNESS","MacroFactor - Macro Tracker","100,000+","100000","494509","8.0","VARY","support@macrofactorapp.com","https://macrofactorapp.com/privacy/","true","HEALTH_AND_FITNESS","[object Object]","Everyone","false","1725582034000","https://play.google.com/store/apps/details?id=com.sbs.diet&hl=en&gl=us"
""loseweight.weightloss.workout.fitness","HEALTH_AND_FITNESS","Lose Weight - Weight Loss App","100,000,000+","100000000","117610978","6.0","VARY","support@simpledesign.ltd","https://simpledesign.ltd/privacypolicy.html?pkg=loseweight.weightloss.workout.fitness","true","HEALTH_AND_FITNESS","[object Object]","Everyone","true","1724856856000","https://play.google.com/store/apps/details?id=loseweight.weightloss.workout.fitness&hl=en&gl=us"
""stepcounter.steptracker.pedometer.calorie","HEALTH_AND_FITNESS","Pedometer App - Step Counter","500,000+","500000","858057","6.0","VARY","support@rotech.dev","https://step5.rotech.dev/privacypolicy.html","true","HEALTH_AND_FITNESS","[object Object]","Everyone","true","1723555985000","https://play.google.com/store/apps/details?id=stepcounter.steptracker.pedometer.calorie&hl=en&gl=us"
""jawline.exercises.slim.face.yoga","HEALTH_AND_FITNESS","Jawline Exercises - Face Yoga","10,000,000+","10000000","14522922","6.0","VARY","support@simpledesign.ltd","https://simpledesign.ltd/privacypolicy.html?pkg=jawline.exercises.slim.face.yoga","true","HEALTH_AND_FITNESS","[object Object]","Everyone","true","1724929441000","https://play.google.com/store/apps/details?id=jawline.exercises.slim.face.yoga&hl=en&gl=us"
""com.mapmywalk.android2","HEALTH_AND_FITNESS","Walk with Map My Walk","10,000,000+","10000000","11852239","9","VARY","support@mapmyfitness.com","https://account.underarmour.com/privacy","true","HEALTH_AND_FITNESS","[object Object]","Everyone","false","1721331811000","https://play.google.com/store/apps/details?id=com.mapmywalk.android2&hl=en&gl=us"
""com.abs.core.body.home.workout.jian032c","HEALTH_AND_FITNESS","Abs and Core  Workout at Home","500,000+","500000","605890","5.0","VARY","zhangjunya901@gmail.com","https://sites.google.com/view/abs-and-core-workout-at-home","true","HEALTH_AND_FITNESS","[object Object]","Everyone","true","1709823035000","https://play.google.com/store/apps/details?id=com.abs.core.body.home.workout.jian032c&hl=en&gl=us"
""com.yazio.android","HEALTH_AND_FITNESS","YAZIO Food & Calorie Counter","10,000,000+","10000000","41342878","VARY","VARY","help@yazio.com","https://help.yazio.com/hc/articles/203444951","true","HEALTH_AND_FITNESS","[object Object]","Everyone","true","1725630555000","https://play.google.com/store/apps/details?id=com.yazio.android&hl=en&gl=us"
""com.wsl.noom","HEALTH_AND_FITNESS","Noom: Weight Loss & Health","10,000,000+","10000000","22183731","9","VARY","support@noom.com","https://www.noom.com/terms-and-conditions-of-use/noom-privacy-policy/","true","HEALTH_AND_FITNESS","[object Object]","Everyone","false","1725305733000","https://play.google.com/store/apps/details?id=com.wsl.noom&hl=en&gl=us"
""de.komoot.android","HEALTH_AND_FITNESS","komoot - hike, bike & run","10,000,000+","10000000","31594466","VARY","VARY","help@komoot.de","https://www.komoot.com/privacy/","true","HEALTH_AND_FITNESS","[object Object]","Everyone","false","1725553312000","https://play.google.com/store/apps/details?id=de.komoot.android&hl=en&gl=us"
""com.jaga.ibraceletplus.aigoband","HEALTH_AND_FITNESS","JYouPro - Fitness Tracker","1,000,000+","1000000","1560441","5.0","VARY","thinksth@qq.com","http://download.keeprapid.com/apps/smartband/keepfit/privacy/en-main-privacy.html","true","HEALTH_AND_FITNESS","[object Object]","Everyone","false","1725801804000","https://play.google.com/store/apps/details?id=com.jaga.ibraceletplus.aigoband&hl=en&gl=us"
""com.ihealthlabs.MyVitalsPro","HEALTH_AND_FITNESS","iHealth MyVitals","100,000+","100000","263792","9","VARY","support@ihealthlabs.com","https://cdn.ihealthlabs.com/policy/MyVitals/1.0.0/us/Privacy.html","true","HEALTH_AND_FITNESS","[object Object]","Everyone","false","1720074321000","https://play.google.com/store/apps/details?id=com.ihealthlabs.MyVitalsPro&hl=en&gl=us"
""running.tracker.gps.map","HEALTH_AND_FITNESS","Running App - GPS Run Tracker","10,000,000+","10000000","23274931","5.0","VARY","support@leap.app","https://leap.app/privacypolicy.html?pkg=running.tracker.gps.map","true","HEALTH_AND_FITNESS","[object Object]","Everyone","true","1724761515000","https://play.google.com/store/apps/details?id=running.tracker.gps.map&hl=en&gl=us"
""com.women.workout.fitness.home.jian015lite","HEALTH_AND_FITNESS","Workout for Women Lite","1,000,000+","1000000","1428663","5.0","VARY","elciesmitsey@gmail.com","https://docs.google.com/document/d/187f5vbQDzuR8PXsnODac2p9Xyu1p2sVe2_GpV35_lNM","true","HEALTH_AND_FITNESS","[object Object]","Everyone","true","1709800035000","https://play.google.com/store/apps/details?id=com.women.workout.fitness.home.jian015lite&hl=en&gl=us"
""com.itamarmedical.watchpat","HEALTH_AND_FITNESS","WatchPAT","100,000+","100000","392058","6.0","VARY","itamar.medical.development@gmail.com","https://www.itamar-medical.com/privacy_policy.htm","true","HEALTH_AND_FITNESS","[object Object]","Everyone","false","1722184722000","https://play.google.com/store/apps/details?id=com.itamarmedical.watchpat&hl=en&gl=us"
""com.wakeup.howear","HEALTH_AND_FITNESS","Wearfit Pro","10,000,000+","10000000","25299044","7.0","VARY","developer.wakeup@gmail.com","https://h5.iwhop.com/login/privacy_policy/privacy_policy_en.html","true","HEALTH_AND_FITNESS","[object Object]","Everyone","false","1722304344000","https://play.google.com/store/apps/details?id=com.wakeup.howear&hl=en&gl=us"
""com.glucobit.reframe","HEALTH_AND_FITNESS","Reframe: Drink Less & Thrive","100,000+","100000","217407","8.0","VARY","support@reframeapp.com","https://www.joinreframeapp.com/privacy-policy","true","HEALTH_AND_FITNESS","[object Object]","Everyone","false","1725924585000","https://play.google.com/store/apps/details?id=com.glucobit.reframe&hl=en&gl=us"
""losebellyfat.flatstomach.absworkout.fatburning","HEALTH_AND_FITNESS","Lose Belly Fat  - Abs Workout","50,000,000+","50000000","92002130","6.0","VARY","support@leap.app","https://leap.app/privacypolicy.html?pkg=losebellyfat.flatstomach.absworkout.fatburning","true","HEALTH_AND_FITNESS","[object Object]","Everyone","true","1709032414000","https://play.google.com/store/apps/details?id=losebellyfat.flatstomach.absworkout.fatburning&hl=en&gl=us"
""com.kooth.serenity","HEALTH_AND_FITNESS","Soluna: Gen Z Mental Health","50,000+","50000","69199","9","VARY","thoughts@kooth.com","https://solunaapp.com/privacy","true","HEALTH_AND_FITNESS","[object Object]","Everyone","false","1724971443000","https://play.google.com/store/apps/details?id=com.kooth.serenity&hl=en&gl=us"
""com.humana.myhumana","HEALTH_AND_FITNESS","MyHumana","1,000,000+","1000000","1437899","8.0","VARY","MobileDevelopers@humana.com","https://www.humana.com/about/legal/privacy/","true","HEALTH_AND_FITNESS","[object Object]","Everyone","false","1724683240000","https://play.google.com/store/apps/details?id=com.humana.myhumana&hl=en&gl=us"
""com.twentythreeandme.app","HEALTH_AND_FITNESS","23andMe - DNA Testing","1,000,000+","1000000","2555507","7.0","VARY","android@23andme.com","https://www.23andme.com/about/privacy/","true","HEALTH_AND_FITNESS","[object Object]","Everyone","false","1725396757000","https://play.google.com/store/apps/details?id=com.twentythreeandme.app&hl=en&gl=us"
""io.a24go.android.dev","HEALTH_AND_FITNESS","24GO by 24 Hour Fitness","1,000,000+","1000000","1117465","VARY","VARY","support@24go.zendesk.com","https://www.24hourfitness.com/company/policies/privacy/privacy_policy.html","true","HEALTH_AND_FITNESS","[object Object]","Everyone","false","1721336783000","https://play.google.com/store/apps/details?id=io.a24go.android.dev&hl=en&gl=us"
""com.clue.android","HEALTH_AND_FITNESS","Clue Period Tracker & Calendar","50,000,000+","50000000","52575738","8.0","VARY","support@helloclue.com","http://www.helloclue.com/privacy.html","true","HEALTH_AND_FITNESS","[object Object]","Everyone","false","1724926482000","https://play.google.com/store/apps/details?id=com.clue.android&hl=en&gl=us"
""com.himshers.hers","HEALTH_AND_FITNESS","Hers: Women’s Healthcare","100,000+","100000","125680","12","VARY","oguzhan@forhims.com","https://www.forhers.com/privacy-policy","true","HEALTH_AND_FITNESS","[object Object]","Everyone","false","1725478906000","https://play.google.com/store/apps/details?id=com.himshers.hers&hl=en&gl=us"
""com.socialaudio.wisdom","HEALTH_AND_FITNESS","Noom Vibe: Pedometer & Advice","100,000+","100000","152263","9","VARY","support@noomvibe.com","https://www.noomvibe.com/privacy-policy","true","HEALTH_AND_FITNESS","[object Object]","Mature 17+","false","1725553204000","https://play.google.com/store/apps/details?id=com.socialaudio.wisdom&hl=en&gl=us"
""com.focusonsharing.walkcash","HEALTH_AND_FITNESS","WalkWork","1,000,000+","1000000","4749616","6.0","VARY","support@focusonsharing.com","https://walkwork.focusonsharing.com/privacy-policy","true","HEALTH_AND_FITNESS","[object Object]","Everyone","true","1724229836000","https://play.google.com/store/apps/details?id=com.focusonsharing.walkcash&hl=en&gl=us"
""com.nike.plusgps","HEALTH_AND_FITNESS","Nike Run Club - Running Coach","10,000,000+","10000000","47493849","VARY","VARY","Nike.googleplaysupport@nike.com","https://www.nike.com/help/a/privacy-global","true","HEALTH_AND_FITNESS","[object Object]","Everyone","false","1724716952000","https://play.google.com/store/apps/details?id=com.nike.plusgps&hl=en&gl=us"
""com.fitness.hiit.fat.burning.workout.jian032alite","HEALTH_AND_FITNESS","Fat Burning Workout Lite","100,000+","100000","341201","5.0","VARY","tanq07041@gmail.com","https://sites.google.com/view/fat-burning-workout-pro","true","HEALTH_AND_FITNESS","[object Object]","Everyone","true","1710514813000","https://play.google.com/store/apps/details?id=com.fitness.hiit.fat.burning.workout.jian032alite&hl=en&gl=us"
""com.alphaprogression.alphaprogression","HEALTH_AND_FITNESS","Alpha Progression Gym Tracker","1,000,000+","1000000","1073503","8.0","VARY","info@alphaprogression.com","https://alphaprogression.com/privacy","true","HEALTH_AND_FITNESS","[object Object]","Everyone","false","1721750772000","https://play.google.com/store/apps/details?id=com.alphaprogression.alphaprogression&hl=en&gl=us"
""com.periodtracker.periodcalendar.ovulation.periodcycle","HEALTH_AND_FITNESS","Period Tracker Ovulation Cycle","5,000,000+","5000000","5304917","6.0","VARY","9dcompanions@gmail.com","https://periodsdiary.com/PrivacyPolicy","true","HEALTH_AND_FITNESS","[object Object]","Everyone","true","1725022049000","https://play.google.com/store/apps/details?id=com.periodtracker.periodcalendar.ovulation.periodcycle&hl=en&gl=us"
""splits.splitstraining.dothesplits.splitsin30days","HEALTH_AND_FITNESS","Splits Training in 30 Days","50,000,000+","50000000","55249632","5.0","VARY","support@leap.app","https://leap.app/privacypolicy.html?pkg=splits.splitstraining.dothesplits.splitsin30days","true","HEALTH_AND_FITNESS","[object Object]","Everyone","true","1722930981000","https://play.google.com/store/apps/details?id=splits.splitstraining.dothesplits.splitsin30days&hl=en&gl=us"
""com.chuzefitness","HEALTH_AND_FITNESS","Chuze Fitness","10,000+","10000","33820","5.0","VARY","mobile-app-support@chuzefitness.com","https://chuzefitness.com/privacy-policy/","true","HEALTH_AND_FITNESS","[object Object]","Everyone","false","1723449311000","https://play.google.com/store/apps/details?id=com.chuzefitness&hl=en&gl=us"
""com.wombatapps.carbmanager","HEALTH_AND_FITNESS","Carb Manager–Keto Diet Tracker","5,000,000+","5000000","6364553","8.0","VARY","support@carbmanager.com","https://www.carbmanager.com/privacy-policy","true","HEALTH_AND_FITNESS","[object Object]","Everyone","false","1720555927000","https://play.google.com/store/apps/details?id=com.wombatapps.carbmanager&hl=en&gl=us"
""watertracker.waterreminder.watertrackerapp.drinkwater","HEALTH_AND_FITNESS","Water Tracker: Water Reminder","1,000,000+","1000000","4462048","8.0","VARY","support@lippu.ltd","https://lippu.ltd/privacypolicy.html?pkg=watertracker.waterreminder.watertrackerapp.drinkwater","true","HEALTH_AND_FITNESS","[object Object]","Everyone","true","1723639950000","https://play.google.com/store/apps/details?id=watertracker.waterreminder.watertrackerapp.drinkwater&hl=en&gl=us"
""com.virginpulse.virginpulse","HEALTH_AND_FITNESS","Virgin Pulse","1,000,000+","1000000","2499412","10","VARY","support@virginpulse.com","https://personifyhealth.com/global/virgin-pulse-privacy-notice/","true","HEALTH_AND_FITNESS","[object Object]","Everyone","false","1724320174000","https://play.google.com/store/apps/details?id=com.virginpulse.virginpulse&hl=en&gl=us"
""com.weward","HEALTH_AND_FITNESS","WeWard - The Walking App","10,000,000+","10000000","10724517","8.0","VARY","contact@weward.fr","https://www.wewardapp.com/us-privacy-policy","true","HEALTH_AND_FITNESS","[object Object]","Everyone","false","1725283331000","https://play.google.com/store/apps/details?id=com.weward&hl=en&gl=us"
""com.classpass.classpass","HEALTH_AND_FITNESS","ClassPass: Fitness, Spa, Salon","1,000,000+","1000000","1502630","7.0","VARY","support@classpass.com","http://classpass.com/privacy","true","HEALTH_AND_FITNESS","[object Object]","Everyone","false","1724798747000","https://play.google.com/store/apps/details?id=com.classpass.classpass&hl=en&gl=us"
""com.veepoo.hband","HEALTH_AND_FITNESS","H Band","5,000,000+","5000000","6771748","5.0","VARY","veepooandroid@gmail.com","https://github.com/vpht1/hband/blob/main/README_en.md","true","HEALTH_AND_FITNESS","[object Object]","Everyone","false","1725012380000","https://play.google.com/store/apps/details?id=com.veepoo.hband&hl=en&gl=us"
""com.engagedin.freshtri","HEALTH_AND_FITNESS","Fresh Tri: Habits & Mindset","100,000+","100000","474114","5.0","VARY","support@freshtri.com","https://freshtri.com/privacy-policy/","true","HEALTH_AND_FITNESS","[object Object]","Everyone","false","1725655225000","https://play.google.com/store/apps/details?id=com.engagedin.freshtri&hl=en&gl=us"
""com.hevy","HEALTH_AND_FITNESS","Hevy - Gym Log Workout Tracker","1,000,000+","1000000","3099504","VARY","VARY","hello@hevyapp.com","https://www.iubenda.com/privacy-policy/75379905","true","HEALTH_AND_FITNESS","[object Object]","Teen","false","1725374563000","https://play.google.com/store/apps/details?id=com.hevy&hl=en&gl=us"
